Gene stable ID,is_kinase_evidence,is_kinase
Wban_06515,Does not have InterPro domains related to GO:0004672,False
Wban_06516,Does not have InterPro domains related to GO:0004672,False
Wban_06517,Does not have InterPro domains related to GO:0004672,False
Wban_06518,Does not have InterPro domains related to GO:0004672,False
Wban_06519,Does not have InterPro domains related to GO:0004672,False
Wban_06520,Does not have InterPro domains related to GO:0004672,False
Wban_06521,Does not have InterPro domains related to GO:0004672,False
Wban_06522,Does not have InterPro domains related to GO:0004672,False
Wban_06523,Does not have InterPro domains related to GO:0004672,False
Wban_06524,Does not have InterPro domains related to GO:0004672,False
Wban_06525,Does not have InterPro domains related to GO:0004672,False
Wban_06526,Does not have InterPro domains related to GO:0004672,False
Wban_06527,Does not have InterPro domains related to GO:0004672,False
Wban_06528,Does not have InterPro domains related to GO:0004672,False
Wban_06529,Does not have InterPro domains related to GO:0004672,False
Wban_06530,Does not have InterPro domains related to GO:0004672,False
Wban_06531,Does not have InterPro domains related to GO:0004672,False
Wban_06532,Does not have InterPro domains related to GO:0004672,False
Wban_06533,Does not have InterPro domains related to GO:0004672,False
Wban_06534,Does not have InterPro domains related to GO:0004672,False
Wban_06535,Does not have InterPro domains related to GO:0004672,False
Wban_06536,Does not have InterPro domains related to GO:0004672,False
Wban_06537,Does not have InterPro domains related to GO:0004672,False
Wban_06538,Does not have InterPro domains related to GO:0004672,False
Wban_06539,Does not have InterPro domains related to GO:0004672,False
Wban_06540,Does not have InterPro domains related to GO:0004672,False
Wban_06541,Does not have InterPro domains related to GO:0004672,False
Wban_06542,Does not have InterPro domains related to GO:0004672,False
Wban_06543,Does not have InterPro domains related to GO:0004672,False
Wban_06544,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR015022 - Microtubule-associated serine/threonine-protein kinase, pre-PK domain, IPR023142 - Microtubule-associated serine/threonine-protein kinase, pre-PK domain superfamily, IPR000961 - AGC-kinase, C-terminal, IPR000719 - Protein kinase domain",True
Wban_06545,Does not have InterPro domains related to GO:0004672,False
Wban_06546,Does not have InterPro domains related to GO:0004672,False
Wban_06547,Does not have InterPro domains related to GO:0004672,False
Wban_06548,Does not have InterPro domains related to GO:0004672,False
Wban_06549,Does not have InterPro domains related to GO:0004672,False
Wban_06550,Does not have InterPro domains related to GO:0004672,False
Wban_06551,Does not have InterPro domains related to GO:0004672,False
Wban_06552,Does not have InterPro domains related to GO:0004672,False
Wban_06553,Does not have InterPro domains related to GO:0004672,False
Wban_06554,Does not have InterPro domains related to GO:0004672,False
Wban_06555,Does not have InterPro domains related to GO:0004672,False
Wban_06556,Does not have InterPro domains related to GO:0004672,False
Wban_06557,Does not have InterPro domains related to GO:0004672,False
Wban_06558,Does not have InterPro domains related to GO:0004672,False
Wban_06559,Does not have InterPro domains related to GO:0004672,False
Wban_06560,Does not have InterPro domains related to GO:0004672,False
Wban_06561,Does not have InterPro domains related to GO:0004672,False
Wban_06562,Does not have InterPro domains related to GO:0004672,False
Wban_06563,Does not have InterPro domains related to GO:0004672,False
Wban_06564,Does not have InterPro domains related to GO:0004672,False
Wban_06565,Does not have InterPro domains related to GO:0004672,False
Wban_06566,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site, IPR045267 - Cyclin-dependent kinase 11/PITSLRE, catalytic domain",True
Wban_06567,Does not have InterPro domains related to GO:0004672,False
Wban_06568,Does not have InterPro domains related to GO:0004672,False
Wban_06569,Does not have InterPro domains related to GO:0004672,False
Wban_06570,Does not have InterPro domains related to GO:0004672,False
Wban_06571,Does not have InterPro domains related to GO:0004672,False
Wban_06572,Does not have InterPro domains related to GO:0004672,False
Wban_06573,Does not have InterPro domains related to GO:0004672,False
Wban_06574,Does not have InterPro domains related to GO:0004672,False
Wban_06575,Does not have InterPro domains related to GO:0004672,False
Wban_06576,Does not have InterPro domains related to GO:0004672,False
Wban_06577,Does not have InterPro domains related to GO:0004672,False
Wban_06578,Does not have InterPro domains related to GO:0004672,False
Wban_06579,Does not have InterPro domains related to GO:0004672,False
Wban_06580,Does not have InterPro domains related to GO:0004672,False
Wban_06581,Does not have InterPro domains related to GO:0004672,False
Wban_06582,Does not have InterPro domains related to GO:0004672,False
Wban_06583,Does not have InterPro domains related to GO:0004672,False
Wban_06584,Does not have InterPro domains related to GO:0004672,False
Wban_06585,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_06586,Does not have InterPro domains related to GO:0004672,False
Wban_06587,Does not have InterPro domains related to GO:0004672,False
Wban_06588,Does not have InterPro domains related to GO:0004672,False
Wban_06589,Does not have InterPro domains related to GO:0004672,False
Wban_06590,Does not have InterPro domains related to GO:0004672,False
Wban_06591,Does not have InterPro domains related to GO:0004672,False
Wban_06592,Does not have InterPro domains related to GO:0004672,False
Wban_06593,Does not have InterPro domains related to GO:0004672,False
Wban_06594,Does not have InterPro domains related to GO:0004672,False
Wban_06595,Does not have InterPro domains related to GO:0004672,False
Wban_06596,Does not have InterPro domains related to GO:0004672,False
Wban_06597,Does not have InterPro domains related to GO:0004672,False
Wban_06598,Does not have InterPro domains related to GO:0004672,False
Wban_06599,Does not have InterPro domains related to GO:0004672,False
Wban_06600,Does not have InterPro domains related to GO:0004672,False
Wban_06601,Does not have InterPro domains related to GO:0004672,False
Wban_06602,Does not have InterPro domains related to GO:0004672,False
Wban_06603,Does not have InterPro domains related to GO:0004672,False
Wban_06604,Does not have InterPro domains related to GO:0004672,False
Wban_06605,Does not have InterPro domains related to GO:0004672,False
Wban_06606,Does not have InterPro domains related to GO:0004672,False
Wban_06607,Does not have InterPro domains related to GO:0004672,False
Wban_06608,Does not have InterPro domains related to GO:0004672,False
Wban_06609,Does not have InterPro domains related to GO:0004672,False
Wban_06610,Does not have InterPro domains related to GO:0004672,False
Wban_06611,Does not have InterPro domains related to GO:0004672,False
Wban_06612,Does not have InterPro domains related to GO:0004672,False
Wban_06613,Does not have InterPro domains related to GO:0004672,False
Wban_06614,Does not have InterPro domains related to GO:0004672,False
Wban_06615,Does not have InterPro domains related to GO:0004672,False
Wban_06616,Does not have InterPro domains related to GO:0004672,False
Wban_06617,Does not have InterPro domains related to GO:0004672,False
Wban_06618,Does not have InterPro domains related to GO:0004672,False
Wban_06619,Does not have InterPro domains related to GO:0004672,False
Wban_06620,Does not have InterPro domains related to GO:0004672,False
Wban_06621,Does not have InterPro domains related to GO:0004672,False
Wban_06622,Does not have InterPro domains related to GO:0004672,False
Wban_06623,Does not have InterPro domains related to GO:0004672,False
Wban_06624,Does not have InterPro domains related to GO:0004672,False
Wban_06625,Does not have InterPro domains related to GO:0004672,False
Wban_06626,Does not have InterPro domains related to GO:0004672,False
Wban_06627,Does not have InterPro domains related to GO:0004672,False
Wban_06628,Does not have InterPro domains related to GO:0004672,False
Wban_06629,Does not have InterPro domains related to GO:0004672,False
Wban_06630,Does not have InterPro domains related to GO:0004672,False
Wban_06631,Does not have InterPro domains related to GO:0004672,False
Wban_06632,Does not have InterPro domains related to GO:0004672,False
Wban_06633,Does not have InterPro domains related to GO:0004672,False
Wban_06634,Does not have InterPro domains related to GO:0004672,False
Wban_06635,Does not have InterPro domains related to GO:0004672,False
Wban_06636,Does not have InterPro domains related to GO:0004672,False
Wban_06637,Does not have InterPro domains related to GO:0004672,False
Wban_06638,Does not have InterPro domains related to GO:0004672,False
Wban_06639,Does not have InterPro domains related to GO:0004672,False
Wban_06640,Does not have InterPro domains related to GO:0004672,False
Wban_06641,Does not have InterPro domains related to GO:0004672,False
Wban_06642,Does not have InterPro domains related to GO:0004672,False
Wban_06643,Does not have InterPro domains related to GO:0004672,False
Wban_06644,Does not have InterPro domains related to GO:0004672,False
Wban_06645,Does not have InterPro domains related to GO:0004672,False
Wban_06646,Does not have InterPro domains related to GO:0004672,False
Wban_06647,Does not have InterPro domains related to GO:0004672,False
Wban_06648,Does not have InterPro domains related to GO:0004672,False
Wban_06649,Does not have InterPro domains related to GO:0004672,False
Wban_06650,Does not have InterPro domains related to GO:0004672,False
Wban_06651,Does not have InterPro domains related to GO:0004672,False
Wban_06652,Does not have InterPro domains related to GO:0004672,False
Wban_06653,Does not have InterPro domains related to GO:0004672,False
Wban_06654,Does not have InterPro domains related to GO:0004672,False
Wban_06655,Does not have InterPro domains related to GO:0004672,False
Wban_06656,Does not have InterPro domains related to GO:0004672,False
Wban_06657,Does not have InterPro domains related to GO:0004672,False
Wban_06658,Does not have InterPro domains related to GO:0004672,False
Wban_06659,Does not have InterPro domains related to GO:0004672,False
Wban_06660,Does not have InterPro domains related to GO:0004672,False
Wban_06661,Does not have InterPro domains related to GO:0004672,False
Wban_06662,Does not have InterPro domains related to GO:0004672,False
Wban_06663,Does not have InterPro domains related to GO:0004672,False
Wban_06664,Does not have InterPro domains related to GO:0004672,False
Wban_06665,Does not have InterPro domains related to GO:0004672,False
Wban_06666,Does not have InterPro domains related to GO:0004672,False
Wban_06667,Does not have InterPro domains related to GO:0004672,False
Wban_06668,Does not have InterPro domains related to GO:0004672,False
Wban_06669,Does not have InterPro domains related to GO:0004672,False
Wban_06670,Does not have InterPro domains related to GO:0004672,False
Wban_06671,Does not have InterPro domains related to GO:0004672,False
Wban_06672,Does not have InterPro domains related to GO:0004672,False
Wban_06673,Does not have InterPro domains related to GO:0004672,False
Wban_06674,Does not have InterPro domains related to GO:0004672,False
Wban_06675,Does not have InterPro domains related to GO:0004672,False
Wban_06676,Does not have InterPro domains related to GO:0004672,False
Wban_06677,Does not have InterPro domains related to GO:0004672,False
Wban_06678,Does not have InterPro domains related to GO:0004672,False
Wban_06679,Does not have InterPro domains related to GO:0004672,False
Wban_06680,Does not have InterPro domains related to GO:0004672,False
Wban_06681,Does not have InterPro domains related to GO:0004672,False
Wban_06682,Does not have InterPro domains related to GO:0004672,False
Wban_06683,Does not have InterPro domains related to GO:0004672,False
Wban_06684,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site, IPR030616 - Aurora kinase-like",True
Wban_06685,Does not have InterPro domains related to GO:0004672,False
Wban_06686,Does not have InterPro domains related to GO:0004672,False
Wban_06687,Does not have InterPro domains related to GO:0004672,False
Wban_06688,Does not have InterPro domains related to GO:0004672,False
Wban_06689,Does not have InterPro domains related to GO:0004672,False
Wban_06690,Does not have InterPro domains related to GO:0004672,False
Wban_06691,Does not have InterPro domains related to GO:0004672,False
Wban_06692,Does not have InterPro domains related to GO:0004672,False
Wban_06693,Does not have InterPro domains related to GO:0004672,False
Wban_06694,Does not have InterPro domains related to GO:0004672,False
Wban_06695,Does not have InterPro domains related to GO:0004672,False
Wban_06696,Does not have InterPro domains related to GO:0004672,False
Wban_06697,Does not have InterPro domains related to GO:0004672,False
Wban_06698,Does not have InterPro domains related to GO:0004672,False
Wban_06699,Does not have InterPro domains related to GO:0004672,False
Wban_06700,Does not have InterPro domains related to GO:0004672,False
Wban_06701,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_06702,Does not have InterPro domains related to GO:0004672,False
Wban_06703,Does not have InterPro domains related to GO:0004672,False
Wban_06704,Does not have InterPro domains related to GO:0004672,False
Wban_06705,Does not have InterPro domains related to GO:0004672,False
Wban_06706,Does not have InterPro domains related to GO:0004672,False
Wban_06707,Does not have InterPro domains related to GO:0004672,False
Wban_06708,Does not have InterPro domains related to GO:0004672,False
Wban_06709,Does not have InterPro domains related to GO:0004672,False
Wban_06710,Does not have InterPro domains related to GO:0004672,False
Wban_06711,Does not have InterPro domains related to GO:0004672,False
Wban_06712,Does not have InterPro domains related to GO:0004672,False
Wban_06713,Does not have InterPro domains related to GO:0004672,False
Wban_06714,Does not have InterPro domains related to GO:0004672,False
Wban_06715,Does not have InterPro domains related to GO:0004672,False
Wban_06716,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_06717,Does not have InterPro domains related to GO:0004672,False
Wban_06718,Does not have InterPro domains related to GO:0004672,False
Wban_06719,Does not have InterPro domains related to GO:0004672,False
Wban_06720,Does not have InterPro domains related to GO:0004672,False
Wban_06721,Does not have InterPro domains related to GO:0004672,False
Wban_06722,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR045162 - Serine/threonine-protein kinase Vps15-like, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_06723,Does not have InterPro domains related to GO:0004672,False
Wban_06724,Does not have InterPro domains related to GO:0004672,False
Wban_06725,Does not have InterPro domains related to GO:0004672,False
Wban_06726,Does not have InterPro domains related to GO:0004672,False
Wban_06727,Does not have InterPro domains related to GO:0004672,False
Wban_06728,Does not have InterPro domains related to GO:0004672,False
Wban_06729,Does not have InterPro domains related to GO:0004672,False
Wban_06730,Does not have InterPro domains related to GO:0004672,False
Wban_06731,Does not have InterPro domains related to GO:0004672,False
Wban_06732,Does not have InterPro domains related to GO:0004672,False
Wban_06733,Does not have InterPro domains related to GO:0004672,False
Wban_06734,Does not have InterPro domains related to GO:0004672,False
Wban_06735,Does not have InterPro domains related to GO:0004672,False
Wban_06736,Does not have InterPro domains related to GO:0004672,False
Wban_06737,Does not have InterPro domains related to GO:0004672,False
Wban_06738,Does not have InterPro domains related to GO:0004672,False
Wban_06739,Does not have InterPro domains related to GO:0004672,False
Wban_06740,Does not have InterPro domains related to GO:0004672,False
Wban_06741,Does not have InterPro domains related to GO:0004672,False
Wban_06742,Does not have InterPro domains related to GO:0004672,False
Wban_06743,Does not have InterPro domains related to GO:0004672,False
Wban_06744,Does not have InterPro domains related to GO:0004672,False
Wban_06745,Does not have InterPro domains related to GO:0004672,False
Wban_06746,Does not have InterPro domains related to GO:0004672,False
Wban_06747,Does not have InterPro domains related to GO:0004672,False
Wban_06748,Does not have InterPro domains related to GO:0004672,False
Wban_06749,Does not have InterPro domains related to GO:0004672,False
Wban_06750,Does not have InterPro domains related to GO:0004672,False
Wban_06751,Does not have InterPro domains related to GO:0004672,False
Wban_06752,Does not have InterPro domains related to GO:0004672,False
Wban_06753,Does not have InterPro domains related to GO:0004672,False
Wban_06754,Does not have InterPro domains related to GO:0004672,False
Wban_06755,Does not have InterPro domains related to GO:0004672,False
Wban_06756,Does not have InterPro domains related to GO:0004672,False
Wban_06757,Does not have InterPro domains related to GO:0004672,False
Wban_06758,Does not have InterPro domains related to GO:0004672,False
Wban_06759,Does not have InterPro domains related to GO:0004672,False
Wban_06760,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_06761,Does not have InterPro domains related to GO:0004672,False
Wban_06762,Does not have InterPro domains related to GO:0004672,False
Wban_06763,Does not have InterPro domains related to GO:0004672,False
Wban_06764,Does not have InterPro domains related to GO:0004672,False
Wban_06765,Does not have InterPro domains related to GO:0004672,False
Wban_06766,Does not have InterPro domains related to GO:0004672,False
Wban_06767,Does not have InterPro domains related to GO:0004672,False
Wban_06768,Does not have InterPro domains related to GO:0004672,False
Wban_06769,Does not have InterPro domains related to GO:0004672,False
Wban_06770,Does not have InterPro domains related to GO:0004672,False
Wban_06771,Does not have InterPro domains related to GO:0004672,False
Wban_06772,Does not have InterPro domains related to GO:0004672,False
Wban_06773,Does not have InterPro domains related to GO:0004672,False
Wban_06774,Does not have InterPro domains related to GO:0004672,False
Wban_06775,Does not have InterPro domains related to GO:0004672,False
Wban_06776,Does not have InterPro domains related to GO:0004672,False
Wban_06777,Does not have InterPro domains related to GO:0004672,False
Wban_06778,Does not have InterPro domains related to GO:0004672,False
Wban_06779,Does not have InterPro domains related to GO:0004672,False
Wban_06780,Does not have InterPro domains related to GO:0004672,False
Wban_06781,Does not have InterPro domains related to GO:0004672,False
Wban_06782,Does not have InterPro domains related to GO:0004672,False
Wban_06783,Does not have InterPro domains related to GO:0004672,False
Wban_06784,Does not have InterPro domains related to GO:0004672,False
Wban_06785,Does not have InterPro domains related to GO:0004672,False
Wban_06786,Does not have InterPro domains related to GO:0004672,False
Wban_06787,Does not have InterPro domains related to GO:0004672,False
Wban_06788,Does not have InterPro domains related to GO:0004672,False
Wban_06789,Does not have InterPro domains related to GO:0004672,False
Wban_06790,Does not have InterPro domains related to GO:0004672,False
Wban_06791,Does not have InterPro domains related to GO:0004672,False
Wban_06792,Does not have InterPro domains related to GO:0004672,False
Wban_06793,Does not have InterPro domains related to GO:0004672,False
Wban_06794,Does not have InterPro domains related to GO:0004672,False
Wban_06795,Does not have InterPro domains related to GO:0004672,False
Wban_06796,Does not have InterPro domains related to GO:0004672,False
Wban_06797,Does not have InterPro domains related to GO:0004672,False
Wban_06798,Does not have InterPro domains related to GO:0004672,False
Wban_06799,Does not have InterPro domains related to GO:0004672,False
Wban_06800,Does not have InterPro domains related to GO:0004672,False
Wban_06801,Does not have InterPro domains related to GO:0004672,False
Wban_06802,Does not have InterPro domains related to GO:0004672,False
Wban_06803,Does not have InterPro domains related to GO:0004672,False
Wban_06804,Does not have InterPro domains related to GO:0004672,False
Wban_06805,Does not have InterPro domains related to GO:0004672,False
Wban_06806,Does not have InterPro domains related to GO:0004672,False
Wban_06807,Does not have InterPro domains related to GO:0004672,False
Wban_06808,Does not have InterPro domains related to GO:0004672,False
Wban_06809,Does not have InterPro domains related to GO:0004672,False
Wban_06810,Does not have InterPro domains related to GO:0004672,False
Wban_06811,Does not have InterPro domains related to GO:0004672,False
Wban_06812,Does not have InterPro domains related to GO:0004672,False
Wban_06813,Does not have InterPro domains related to GO:0004672,False
Wban_06814,Does not have InterPro domains related to GO:0004672,False
Wban_06815,Does not have InterPro domains related to GO:0004672,False
Wban_06816,Does not have InterPro domains related to GO:0004672,False
Wban_06817,Does not have InterPro domains related to GO:0004672,False
Wban_06818,Does not have InterPro domains related to GO:0004672,False
Wban_06819,Does not have InterPro domains related to GO:0004672,False
Wban_06820,Does not have InterPro domains related to GO:0004672,False
Wban_06821,Does not have InterPro domains related to GO:0004672,False
Wban_06822,Does not have InterPro domains related to GO:0004672,False
Wban_06823,Does not have InterPro domains related to GO:0004672,False
Wban_06824,Does not have InterPro domains related to GO:0004672,False
Wban_06825,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR020635 - Tyrosine-protein kinase, catalytic domain, IPR008266 - Tyrosine-protein kinase, active site, IPR000719 - Protein kinase domain, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain",True
Wban_06826,Does not have InterPro domains related to GO:0004672,False
Wban_06827,Does not have InterPro domains related to GO:0004672,False
Wban_06828,Does not have InterPro domains related to GO:0004672,False
Wban_06829,Does not have InterPro domains related to GO:0004672,False
Wban_06830,Does not have InterPro domains related to GO:0004672,False
Wban_06831,Does not have InterPro domains related to GO:0004672,False
Wban_06832,Does not have InterPro domains related to GO:0004672,False
Wban_06833,Does not have InterPro domains related to GO:0004672,False
Wban_06834,Does not have InterPro domains related to GO:0004672,False
Wban_06835,Does not have InterPro domains related to GO:0004672,False
Wban_06836,Does not have InterPro domains related to GO:0004672,False
Wban_06837,Does not have InterPro domains related to GO:0004672,False
Wban_06838,Does not have InterPro domains related to GO:0004672,False
Wban_06839,Does not have InterPro domains related to GO:0004672,False
Wban_06840,Does not have InterPro domains related to GO:0004672,False
Wban_06841,Does not have InterPro domains related to GO:0004672,False
Wban_06842,Does not have InterPro domains related to GO:0004672,False
Wban_06843,Does not have InterPro domains related to GO:0004672,False
Wban_06844,Does not have InterPro domains related to GO:0004672,False
Wban_06845,Does not have InterPro domains related to GO:0004672,False
Wban_06846,Does not have InterPro domains related to GO:0004672,False
Wban_06847,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_06848,Does not have InterPro domains related to GO:0004672,False
Wban_06849,Does not have InterPro domains related to GO:0004672,False
Wban_06850,Does not have InterPro domains related to GO:0004672,False
Wban_06851,Does not have InterPro domains related to GO:0004672,False
Wban_06852,Does not have InterPro domains related to GO:0004672,False
Wban_06853,Does not have InterPro domains related to GO:0004672,False
Wban_06854,Does not have InterPro domains related to GO:0004672,False
Wban_06855,Does not have InterPro domains related to GO:0004672,False
Wban_06856,Does not have InterPro domains related to GO:0004672,False
Wban_06857,Does not have InterPro domains related to GO:0004672,False
Wban_06858,Does not have InterPro domains related to GO:0004672,False
Wban_06859,Does not have InterPro domains related to GO:0004672,False
Wban_06860,Does not have InterPro domains related to GO:0004672,False
Wban_06861,Does not have InterPro domains related to GO:0004672,False
Wban_06862,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_06863,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_06864,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR008266 - Tyrosine-protein kinase, active site, IPR020635 - Tyrosine-protein kinase, catalytic domain",True
Wban_06865,Does not have InterPro domains related to GO:0004672,False
Wban_06866,Does not have InterPro domains related to GO:0004672,False
Wban_06867,Does not have InterPro domains related to GO:0004672,False
Wban_06868,Does not have InterPro domains related to GO:0004672,False
Wban_06869,Does not have InterPro domains related to GO:0004672,False
Wban_06870,Does not have InterPro domains related to GO:0004672,False
Wban_06871,Does not have InterPro domains related to GO:0004672,False
Wban_06872,Does not have InterPro domains related to GO:0004672,False
Wban_06873,Does not have InterPro domains related to GO:0004672,False
Wban_06874,Does not have InterPro domains related to GO:0004672,False
Wban_06875,Does not have InterPro domains related to GO:0004672,False
Wban_06876,Does not have InterPro domains related to GO:0004672,False
Wban_06877,Does not have InterPro domains related to GO:0004672,False
Wban_06878,Does not have InterPro domains related to GO:0004672,False
Wban_06879,Does not have InterPro domains related to GO:0004672,False
Wban_06880,Does not have InterPro domains related to GO:0004672,False
Wban_06881,Does not have InterPro domains related to GO:0004672,False
Wban_06882,Does not have InterPro domains related to GO:0004672,False
Wban_06883,Does not have InterPro domains related to GO:0004672,False
Wban_06884,Does not have InterPro domains related to GO:0004672,False
Wban_06885,Does not have InterPro domains related to GO:0004672,False
Wban_06886,Does not have InterPro domains related to GO:0004672,False
Wban_06887,Does not have InterPro domains related to GO:0004672,False
Wban_06888,Does not have InterPro domains related to GO:0004672,False
Wban_06889,Does not have InterPro domains related to GO:0004672,False
Wban_06890,Does not have InterPro domains related to GO:0004672,False
Wban_06891,Does not have InterPro domains related to GO:0004672,False
Wban_06892,Does not have InterPro domains related to GO:0004672,False
Wban_06893,Does not have InterPro domains related to GO:0004672,False
Wban_06894,Does not have InterPro domains related to GO:0004672,False
Wban_06895,Does not have InterPro domains related to GO:0004672,False
Wban_06896,Does not have InterPro domains related to GO:0004672,False
Wban_06897,Does not have InterPro domains related to GO:0004672,False
Wban_06898,Does not have InterPro domains related to GO:0004672,False
Wban_06899,Does not have InterPro domains related to GO:0004672,False
Wban_06900,Does not have InterPro domains related to GO:0004672,False
Wban_06901,Does not have InterPro domains related to GO:0004672,False
Wban_06902,Does not have InterPro domains related to GO:0004672,False
Wban_06903,Does not have InterPro domains related to GO:0004672,False
Wban_06904,Does not have InterPro domains related to GO:0004672,False
Wban_06905,Does not have InterPro domains related to GO:0004672,False
Wban_06906,Does not have InterPro domains related to GO:0004672,False
Wban_06907,Does not have InterPro domains related to GO:0004672,False
Wban_06908,Does not have InterPro domains related to GO:0004672,False
Wban_06909,Does not have InterPro domains related to GO:0004672,False
Wban_06910,Does not have InterPro domains related to GO:0004672,False
Wban_06911,Does not have InterPro domains related to GO:0004672,False
Wban_06912,Does not have InterPro domains related to GO:0004672,False
Wban_06913,Does not have InterPro domains related to GO:0004672,False
Wban_06914,Does not have InterPro domains related to GO:0004672,False
Wban_06915,Does not have InterPro domains related to GO:0004672,False
Wban_06916,Does not have InterPro domains related to GO:0004672,False
Wban_06917,Does not have InterPro domains related to GO:0004672,False
Wban_06918,Does not have InterPro domains related to GO:0004672,False
Wban_06919,Does not have InterPro domains related to GO:0004672,False
Wban_06920,Does not have InterPro domains related to GO:0004672,False
Wban_06921,Does not have InterPro domains related to GO:0004672,False
Wban_06922,Does not have InterPro domains related to GO:0004672,False
Wban_06923,Does not have InterPro domains related to GO:0004672,False
Wban_06924,Does not have InterPro domains related to GO:0004672,False
Wban_06925,Does not have InterPro domains related to GO:0004672,False
Wban_06926,Does not have InterPro domains related to GO:0004672,False
Wban_06927,Does not have InterPro domains related to GO:0004672,False
Wban_06928,Does not have InterPro domains related to GO:0004672,False
Wban_06929,Does not have InterPro domains related to GO:0004672,False
Wban_06930,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_06931,Does not have InterPro domains related to GO:0004672,False
Wban_06932,Does not have InterPro domains related to GO:0004672,False
Wban_06933,Does not have InterPro domains related to GO:0004672,False
Wban_06934,Does not have InterPro domains related to GO:0004672,False
Wban_06935,Does not have InterPro domains related to GO:0004672,False
Wban_06936,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008266 - Tyrosine-protein kinase, active site, IPR020635 - Tyrosine-protein kinase, catalytic domain, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR000719 - Protein kinase domain",True
Wban_06937,Does not have InterPro domains related to GO:0004672,False
Wban_06938,Does not have InterPro domains related to GO:0004672,False
Wban_06939,Does not have InterPro domains related to GO:0004672,False
Wban_06940,Does not have InterPro domains related to GO:0004672,False
Wban_06941,Does not have InterPro domains related to GO:0004672,False
Wban_06942,Does not have InterPro domains related to GO:0004672,False
Wban_06943,Does not have InterPro domains related to GO:0004672,False
Wban_06944,Does not have InterPro domains related to GO:0004672,False
Wban_06945,Does not have InterPro domains related to GO:0004672,False
Wban_06946,Does not have InterPro domains related to GO:0004672,False
Wban_06947,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR000719 - Protein kinase domain",True
Wban_06948,Does not have InterPro domains related to GO:0004672,False
Wban_06949,Does not have InterPro domains related to GO:0004672,False
Wban_06950,Does not have InterPro domains related to GO:0004672,False
Wban_06951,Does not have InterPro domains related to GO:0004672,False
Wban_06952,Does not have InterPro domains related to GO:0004672,False
Wban_06953,Does not have InterPro domains related to GO:0004672,False
Wban_06954,Does not have InterPro domains related to GO:0004672,False
Wban_06955,Does not have InterPro domains related to GO:0004672,False
Wban_06956,Does not have InterPro domains related to GO:0004672,False
Wban_06957,Does not have InterPro domains related to GO:0004672,False
Wban_06958,Does not have InterPro domains related to GO:0004672,False
Wban_06959,Does not have InterPro domains related to GO:0004672,False
Wban_06960,Does not have InterPro domains related to GO:0004672,False
Wban_06961,Does not have InterPro domains related to GO:0004672,False
Wban_06962,Does not have InterPro domains related to GO:0004672,False
Wban_06963,Does not have InterPro domains related to GO:0004672,False
Wban_06964,Does not have InterPro domains related to GO:0004672,False
Wban_06965,Does not have InterPro domains related to GO:0004672,False
Wban_06966,Does not have InterPro domains related to GO:0004672,False
Wban_06967,Does not have InterPro domains related to GO:0004672,False
Wban_06968,Does not have InterPro domains related to GO:0004672,False
Wban_06969,Does not have InterPro domains related to GO:0004672,False
Wban_06970,Does not have InterPro domains related to GO:0004672,False
Wban_06971,Does not have InterPro domains related to GO:0004672,False
Wban_06972,Does not have InterPro domains related to GO:0004672,False
Wban_06973,Does not have InterPro domains related to GO:0004672,False
Wban_06974,Does not have InterPro domains related to GO:0004672,False
Wban_06975,Does not have InterPro domains related to GO:0004672,False
