Gene stable ID,is_gpcr_evidence,is_gpcr
TTRE8511,Encodes protein that lacks InterPro GPCR domains,False
TTRE8512,Encodes protein that lacks InterPro GPCR domains,False
TTRE8513,Encodes protein that lacks InterPro GPCR domains,False
TTRE8514,Encodes protein that lacks InterPro GPCR domains,False
TTRE8515,Encodes protein that lacks InterPro GPCR domains,False
TTRE8516,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
TTRE8517,Encodes protein that lacks InterPro GPCR domains,False
TTRE8518,Encodes protein that lacks InterPro GPCR domains,False
TTRE8519,Encodes protein that lacks InterPro GPCR domains,False
TTRE852,Encodes protein that lacks InterPro GPCR domains,False
TTRE8520,Encodes protein that lacks InterPro GPCR domains,False
TTRE8521,Encodes protein that lacks InterPro GPCR domains,False
TTRE8522,Encodes protein that lacks InterPro GPCR domains,False
TTRE8523,Encodes protein that lacks InterPro GPCR domains,False
TTRE8524,Encodes protein that lacks InterPro GPCR domains,False
TTRE8525,Encodes protein that lacks InterPro GPCR domains,False
TTRE8526,Encodes protein that lacks InterPro GPCR domains,False
TTRE8527,Encodes protein that lacks InterPro GPCR domains,False
TTRE8528,Encodes protein that lacks InterPro GPCR domains,False
TTRE8529,Encodes protein that lacks InterPro GPCR domains,False
TTRE853,Encodes protein that lacks InterPro GPCR domains,False
TTRE8530,Encodes protein that lacks InterPro GPCR domains,False
TTRE8531,Encodes protein that lacks InterPro GPCR domains,False
TTRE8532,Encodes protein that lacks InterPro GPCR domains,False
TTRE8533,Encodes protein that lacks InterPro GPCR domains,False
TTRE8534,Encodes protein that lacks InterPro GPCR domains,False
TTRE8535,Encodes protein that lacks InterPro GPCR domains,False
TTRE8536,Encodes protein that lacks InterPro GPCR domains,False
TTRE8537,Encodes protein that lacks InterPro GPCR domains,False
TTRE8538,Encodes protein that lacks InterPro GPCR domains,False
TTRE8539,Encodes protein that lacks InterPro GPCR domains,False
TTRE854,Encodes protein that lacks InterPro GPCR domains,False
TTRE8540,Encodes protein that lacks InterPro GPCR domains,False
TTRE8541,Encodes protein that lacks InterPro GPCR domains,False
TTRE8542,Encodes protein that lacks InterPro GPCR domains,False
TTRE8543,Encodes protein that lacks InterPro GPCR domains,False
TTRE8544,Encodes protein that lacks InterPro GPCR domains,False
TTRE8545,Encodes protein that lacks InterPro GPCR domains,False
TTRE8546,Encodes protein that lacks InterPro GPCR domains,False
TTRE8547,Encodes protein that lacks InterPro GPCR domains,False
TTRE8548,Encodes protein that lacks InterPro GPCR domains,False
TTRE8549,Encodes protein that lacks InterPro GPCR domains,False
TTRE855,Encodes protein that lacks InterPro GPCR domains,False
TTRE8550,Encodes protein that lacks InterPro GPCR domains,False
TTRE8551,Encodes protein that lacks InterPro GPCR domains,False
TTRE8552,Encodes protein that lacks InterPro GPCR domains,False
TTRE8553,Encodes protein that lacks InterPro GPCR domains,False
TTRE8554,Encodes protein that lacks InterPro GPCR domains,False
TTRE8555,Encodes protein that lacks InterPro GPCR domains,False
TTRE8556,Encodes protein that lacks InterPro GPCR domains,False
TTRE8557,Encodes protein that lacks InterPro GPCR domains,False
TTRE8558,Encodes protein that lacks InterPro GPCR domains,False
TTRE8559,Encodes protein that lacks InterPro GPCR domains,False
TTRE856,Encodes protein that lacks InterPro GPCR domains,False
TTRE8560,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
TTRE8561,Encodes protein that lacks InterPro GPCR domains,False
TTRE8562,Encodes protein that lacks InterPro GPCR domains,False
TTRE8563,Encodes protein that lacks InterPro GPCR domains,False
TTRE8564,Encodes protein that lacks InterPro GPCR domains,False
TTRE8565,Encodes protein that lacks InterPro GPCR domains,False
TTRE8566,Encodes protein that lacks InterPro GPCR domains,False
TTRE8567,Encodes protein that lacks InterPro GPCR domains,False
TTRE8568,Encodes protein that lacks InterPro GPCR domains,False
TTRE8569,Encodes protein that lacks InterPro GPCR domains,False
TTRE857,Encodes protein that lacks InterPro GPCR domains,False
TTRE8570,Encodes protein that lacks InterPro GPCR domains,False
TTRE8571,Encodes protein that lacks InterPro GPCR domains,False
TTRE8572,Encodes protein that lacks InterPro GPCR domains,False
TTRE8573,Encodes protein that lacks InterPro GPCR domains,False
TTRE8574,Encodes protein that lacks InterPro GPCR domains,False
TTRE8575,Encodes protein that lacks InterPro GPCR domains,False
TTRE8576,Encodes protein that lacks InterPro GPCR domains,False
TTRE8577,Encodes protein that lacks InterPro GPCR domains,False
TTRE8578,Encodes protein that lacks InterPro GPCR domains,False
TTRE8579,Encodes protein that lacks InterPro GPCR domains,False
TTRE858,Encodes protein that lacks InterPro GPCR domains,False
TTRE8580,Encodes protein that lacks InterPro GPCR domains,False
TTRE8581,Encodes protein that lacks InterPro GPCR domains,False
TTRE8582,Encodes protein that lacks InterPro GPCR domains,False
TTRE8583,Encodes protein that lacks InterPro GPCR domains,False
TTRE8584,Encodes protein that lacks InterPro GPCR domains,False
TTRE8585,Encodes protein that lacks InterPro GPCR domains,False
TTRE8586,Encodes protein that lacks InterPro GPCR domains,False
TTRE8587,Encodes protein that lacks InterPro GPCR domains,False
TTRE8588,Encodes protein that lacks InterPro GPCR domains,False
TTRE8589,Encodes protein that lacks InterPro GPCR domains,False
TTRE859,Encodes protein that lacks InterPro GPCR domains,False
TTRE8590,Encodes protein that lacks InterPro GPCR domains,False
TTRE8591,Encodes protein that lacks InterPro GPCR domains,False
TTRE8592,Encodes protein that lacks InterPro GPCR domains,False
TTRE8593,Encodes protein that lacks InterPro GPCR domains,False
TTRE8594,Encodes protein that lacks InterPro GPCR domains,False
TTRE8595,Encodes protein that lacks InterPro GPCR domains,False
TTRE8596,Encodes protein that lacks InterPro GPCR domains,False
TTRE8597,Encodes protein that lacks InterPro GPCR domains,False
TTRE8598,Encodes protein that lacks InterPro GPCR domains,False
TTRE8599,Encodes protein that lacks InterPro GPCR domains,False
TTRE86,Encodes protein that lacks InterPro GPCR domains,False
TTRE860,Encodes protein that lacks InterPro GPCR domains,False
TTRE8600,Encodes protein that lacks InterPro GPCR domains,False
TTRE8601,Encodes protein that lacks InterPro GPCR domains,False
TTRE8602,Encodes protein that lacks InterPro GPCR domains,False
TTRE8603,Encodes protein that lacks InterPro GPCR domains,False
TTRE8604,Encodes protein that lacks InterPro GPCR domains,False
TTRE8605,Encodes protein that lacks InterPro GPCR domains,False
TTRE8606,Encodes protein that lacks InterPro GPCR domains,False
TTRE8607,Encodes protein that lacks InterPro GPCR domains,False
TTRE8608,Encodes protein that lacks InterPro GPCR domains,False
TTRE8609,Encodes protein that lacks InterPro GPCR domains,False
TTRE861,Encodes protein that lacks InterPro GPCR domains,False
TTRE8610,Encodes protein that lacks InterPro GPCR domains,False
TTRE8611,Encodes protein that lacks InterPro GPCR domains,False
TTRE8612,Encodes protein that lacks InterPro GPCR domains,False
TTRE8613,Encodes protein that lacks InterPro GPCR domains,False
TTRE8614,Encodes protein that lacks InterPro GPCR domains,False
TTRE8615,Encodes protein that lacks InterPro GPCR domains,False
TTRE8616,Encodes protein that lacks InterPro GPCR domains,False
TTRE8617,Encodes protein that lacks InterPro GPCR domains,False
TTRE8618,Encodes protein that lacks InterPro GPCR domains,False
TTRE8619,Encodes protein that lacks InterPro GPCR domains,False
TTRE862,Encodes protein that lacks InterPro GPCR domains,False
TTRE8620,Encodes protein that lacks InterPro GPCR domains,False
TTRE8621,Encodes protein that lacks InterPro GPCR domains,False
TTRE8622,Encodes protein that lacks InterPro GPCR domains,False
TTRE8623,Encodes protein that lacks InterPro GPCR domains,False
TTRE8624,Encodes protein that lacks InterPro GPCR domains,False
TTRE8625,Encodes protein that lacks InterPro GPCR domains,False
TTRE8626,Encodes protein that lacks InterPro GPCR domains,False
TTRE8627,Encodes protein that lacks InterPro GPCR domains,False
TTRE8628,Encodes protein that lacks InterPro GPCR domains,False
TTRE8629,Encodes protein that lacks InterPro GPCR domains,False
TTRE863,Encodes protein that lacks InterPro GPCR domains,False
TTRE8630,Encodes protein that lacks InterPro GPCR domains,False
TTRE8631,Encodes protein that lacks InterPro GPCR domains,False
TTRE8632,Encodes protein that lacks InterPro GPCR domains,False
TTRE8633,Encodes protein that lacks InterPro GPCR domains,False
TTRE8634,Encodes protein that lacks InterPro GPCR domains,False
TTRE8635,Encodes protein that lacks InterPro GPCR domains,False
TTRE8636,Encodes protein that lacks InterPro GPCR domains,False
TTRE8637,Encodes protein that lacks InterPro GPCR domains,False
TTRE8638,Encodes protein that lacks InterPro GPCR domains,False
TTRE8639,Encodes protein that lacks InterPro GPCR domains,False
TTRE864,Encodes protein that lacks InterPro GPCR domains,False
TTRE8640,Encodes protein that lacks InterPro GPCR domains,False
TTRE8641,Encodes protein that lacks InterPro GPCR domains,False
TTRE8642,Encodes protein that lacks InterPro GPCR domains,False
TTRE8643,Encodes protein that lacks InterPro GPCR domains,False
TTRE8644,Encodes protein that lacks InterPro GPCR domains,False
TTRE8645,Encodes protein that lacks InterPro GPCR domains,False
TTRE8646,Encodes protein that lacks InterPro GPCR domains,False
TTRE8647,Encodes protein that lacks InterPro GPCR domains,False
TTRE8648,Encodes protein that lacks InterPro GPCR domains,False
TTRE8649,Encodes protein that lacks InterPro GPCR domains,False
TTRE865,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
TTRE8650,Encodes protein that lacks InterPro GPCR domains,False
TTRE8651,Encodes protein that lacks InterPro GPCR domains,False
TTRE8652,Encodes protein that lacks InterPro GPCR domains,False
TTRE8653,Encodes protein that lacks InterPro GPCR domains,False
TTRE8654,Encodes protein that lacks InterPro GPCR domains,False
TTRE8655,Encodes protein that lacks InterPro GPCR domains,False
TTRE8656,Encodes protein that lacks InterPro GPCR domains,False
TTRE8657,Encodes protein that lacks InterPro GPCR domains,False
TTRE8658,Encodes protein that lacks InterPro GPCR domains,False
TTRE8659,Encodes protein that lacks InterPro GPCR domains,False
TTRE866,Encodes protein that lacks InterPro GPCR domains,False
TTRE8660,Encodes protein that lacks InterPro GPCR domains,False
TTRE8661,Encodes protein that lacks InterPro GPCR domains,False
TTRE8662,Encodes protein that lacks InterPro GPCR domains,False
TTRE8663,Encodes protein that lacks InterPro GPCR domains,False
TTRE8664,Encodes protein that lacks InterPro GPCR domains,False
TTRE8665,Encodes protein that lacks InterPro GPCR domains,False
TTRE8666,Encodes protein that lacks InterPro GPCR domains,False
TTRE8667,Encodes protein that lacks InterPro GPCR domains,False
TTRE8668,Encodes protein that lacks InterPro GPCR domains,False
TTRE8669,Encodes protein that lacks InterPro GPCR domains,False
TTRE867,Encodes protein that lacks InterPro GPCR domains,False
TTRE8670,Encodes protein that lacks InterPro GPCR domains,False
TTRE8671,Encodes protein that lacks InterPro GPCR domains,False
TTRE8672,Encodes protein that lacks InterPro GPCR domains,False
TTRE8673,Encodes protein that lacks InterPro GPCR domains,False
TTRE8674,Encodes protein that lacks InterPro GPCR domains,False
TTRE8675,Encodes protein that lacks InterPro GPCR domains,False
TTRE8676,Encodes protein that lacks InterPro GPCR domains,False
TTRE8677,Encodes protein that lacks InterPro GPCR domains,False
TTRE8678,Encodes protein that lacks InterPro GPCR domains,False
TTRE8679,Encodes protein that lacks InterPro GPCR domains,False
TTRE868,Encodes protein that lacks InterPro GPCR domains,False
TTRE8680,Encodes protein that lacks InterPro GPCR domains,False
TTRE8681,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
TTRE8682,Encodes protein that lacks InterPro GPCR domains,False
TTRE8683,Encodes protein that lacks InterPro GPCR domains,False
TTRE8684,Encodes protein that lacks InterPro GPCR domains,False
TTRE8685,Encodes protein that lacks InterPro GPCR domains,False
TTRE8686,Encodes protein that lacks InterPro GPCR domains,False
TTRE8687,Encodes protein that lacks InterPro GPCR domains,False
TTRE8688,Encodes protein that lacks InterPro GPCR domains,False
TTRE8689,Encodes protein that lacks InterPro GPCR domains,False
TTRE869,Encodes protein that lacks InterPro GPCR domains,False
TTRE8690,Encodes protein that lacks InterPro GPCR domains,False
TTRE8691,Encodes protein that lacks InterPro GPCR domains,False
TTRE8692,Encodes protein that lacks InterPro GPCR domains,False
TTRE8693,Encodes protein that lacks InterPro GPCR domains,False
TTRE8694,Encodes protein that lacks InterPro GPCR domains,False
TTRE8695,Encodes protein that lacks InterPro GPCR domains,False
TTRE8696,Encodes protein that lacks InterPro GPCR domains,False
TTRE8697,Encodes protein that lacks InterPro GPCR domains,False
TTRE8698,Encodes protein that lacks InterPro GPCR domains,False
TTRE8699,Encodes protein that lacks InterPro GPCR domains,False
TTRE87,Encodes protein that lacks InterPro GPCR domains,False
TTRE870,Encodes protein that lacks InterPro GPCR domains,False
TTRE8700,Encodes protein that lacks InterPro GPCR domains,False
TTRE8701,Encodes protein that lacks InterPro GPCR domains,False
TTRE8702,Encodes protein that lacks InterPro GPCR domains,False
TTRE8703,Encodes protein that lacks InterPro GPCR domains,False
TTRE8704,Encodes protein that lacks InterPro GPCR domains,False
TTRE8705,Encodes protein that lacks InterPro GPCR domains,False
TTRE8706,Encodes protein that lacks InterPro GPCR domains,False
TTRE8707,Encodes protein that lacks InterPro GPCR domains,False
TTRE8708,Encodes protein that lacks InterPro GPCR domains,False
TTRE8709,Encodes protein that lacks InterPro GPCR domains,False
TTRE871,Encodes protein that lacks InterPro GPCR domains,False
TTRE8710,Encodes protein that lacks InterPro GPCR domains,False
TTRE8711,Encodes protein that lacks InterPro GPCR domains,False
TTRE8712,Encodes protein that lacks InterPro GPCR domains,False
TTRE8713,Encodes protein that lacks InterPro GPCR domains,False
TTRE8714,Encodes protein that lacks InterPro GPCR domains,False
TTRE8715,Encodes protein that lacks InterPro GPCR domains,False
TTRE8716,Encodes protein that lacks InterPro GPCR domains,False
TTRE8717,Encodes protein that lacks InterPro GPCR domains,False
TTRE8718,Encodes protein that lacks InterPro GPCR domains,False
TTRE8719,Encodes protein that lacks InterPro GPCR domains,False
TTRE872,Encodes protein that lacks InterPro GPCR domains,False
TTRE8720,Encodes protein that lacks InterPro GPCR domains,False
TTRE8721,Encodes protein that lacks InterPro GPCR domains,False
TTRE8722,Encodes protein that lacks InterPro GPCR domains,False
TTRE8723,Encodes protein that lacks InterPro GPCR domains,False
TTRE8724,Encodes protein that lacks InterPro GPCR domains,False
TTRE8725,Encodes protein that lacks InterPro GPCR domains,False
TTRE8726,Encodes protein that lacks InterPro GPCR domains,False
TTRE8727,Encodes protein that lacks InterPro GPCR domains,False
TTRE8728,Encodes protein that lacks InterPro GPCR domains,False
TTRE8729,Encodes protein that lacks InterPro GPCR domains,False
TTRE873,Encodes protein that lacks InterPro GPCR domains,False
TTRE8730,Encodes protein that lacks InterPro GPCR domains,False
TTRE8731,Encodes protein that lacks InterPro GPCR domains,False
TTRE8732,Encodes protein that lacks InterPro GPCR domains,False
TTRE8733,Encodes protein that lacks InterPro GPCR domains,False
TTRE8734,Encodes protein that lacks InterPro GPCR domains,False
TTRE8735,Encodes protein that lacks InterPro GPCR domains,False
TTRE8736,Encodes protein that lacks InterPro GPCR domains,False
TTRE8737,Encodes protein that lacks InterPro GPCR domains,False
TTRE8738,Encodes protein that lacks InterPro GPCR domains,False
TTRE8739,Encodes protein that lacks InterPro GPCR domains,False
TTRE874,Encodes protein that lacks InterPro GPCR domains,False
TTRE8740,Encodes protein that lacks InterPro GPCR domains,False
TTRE8741,Encodes protein that lacks InterPro GPCR domains,False
TTRE8742,Encodes protein that lacks InterPro GPCR domains,False
TTRE8743,Encodes protein that lacks InterPro GPCR domains,False
TTRE8744,Encodes protein that lacks InterPro GPCR domains,False
TTRE8745,Encodes protein that lacks InterPro GPCR domains,False
TTRE8746,Encodes protein that lacks InterPro GPCR domains,False
TTRE8747,Encodes protein that lacks InterPro GPCR domains,False
TTRE8748,Encodes protein that lacks InterPro GPCR domains,False
TTRE8749,Encodes protein that lacks InterPro GPCR domains,False
TTRE875,Encodes protein that lacks InterPro GPCR domains,False
TTRE8750,Encodes protein that lacks InterPro GPCR domains,False
TTRE8751,Encodes protein that lacks InterPro GPCR domains,False
TTRE8752,Encodes protein that lacks InterPro GPCR domains,False
TTRE8753,Encodes protein that lacks InterPro GPCR domains,False
TTRE8754,Encodes protein that lacks InterPro GPCR domains,False
TTRE8755,Encodes protein that lacks InterPro GPCR domains,False
TTRE8756,Encodes protein that lacks InterPro GPCR domains,False
TTRE8757,Encodes protein that lacks InterPro GPCR domains,False
TTRE8758,Encodes protein that lacks InterPro GPCR domains,False
TTRE8759,Encodes protein that lacks InterPro GPCR domains,False
TTRE876,Encodes protein that lacks InterPro GPCR domains,False
TTRE8760,Encodes protein that lacks InterPro GPCR domains,False
TTRE8761,Encodes protein that lacks InterPro GPCR domains,False
TTRE8762,Encodes protein that lacks InterPro GPCR domains,False
TTRE8763,Encodes protein that lacks InterPro GPCR domains,False
TTRE8764,Encodes protein that lacks InterPro GPCR domains,False
TTRE8765,Encodes protein that lacks InterPro GPCR domains,False
TTRE8766,Encodes protein that lacks InterPro GPCR domains,False
TTRE8767,Encodes protein that lacks InterPro GPCR domains,False
TTRE8768,Encodes protein that lacks InterPro GPCR domains,False
TTRE8769,Encodes protein that lacks InterPro GPCR domains,False
TTRE877,Encodes protein that lacks InterPro GPCR domains,False
TTRE8770,Encodes protein that lacks InterPro GPCR domains,False
TTRE8771,Encodes protein that lacks InterPro GPCR domains,False
TTRE8772,Encodes protein that lacks InterPro GPCR domains,False
TTRE8773,Encodes protein that lacks InterPro GPCR domains,False
TTRE8774,Encodes protein that lacks InterPro GPCR domains,False
TTRE8775,Encodes protein that lacks InterPro GPCR domains,False
TTRE8776,Encodes protein that lacks InterPro GPCR domains,False
TTRE8777,Encodes protein that lacks InterPro GPCR domains,False
TTRE8778,Encodes protein that lacks InterPro GPCR domains,False
TTRE8779,Encodes protein that lacks InterPro GPCR domains,False
TTRE878,Encodes protein that lacks InterPro GPCR domains,False
TTRE8780,Encodes protein that lacks InterPro GPCR domains,False
TTRE8781,Encodes protein that lacks InterPro GPCR domains,False
TTRE8782,Encodes protein that lacks InterPro GPCR domains,False
TTRE8783,Encodes protein that lacks InterPro GPCR domains,False
TTRE8784,Encodes protein that lacks InterPro GPCR domains,False
TTRE8785,Encodes protein that lacks InterPro GPCR domains,False
TTRE8786,Encodes protein that lacks InterPro GPCR domains,False
TTRE8787,Encodes protein that lacks InterPro GPCR domains,False
TTRE8788,Encodes protein that lacks InterPro GPCR domains,False
TTRE8789,Encodes protein that lacks InterPro GPCR domains,False
TTRE879,Encodes protein that lacks InterPro GPCR domains,False
TTRE8790,Encodes protein that lacks InterPro GPCR domains,False
TTRE8791,Encodes protein that lacks InterPro GPCR domains,False
TTRE8792,Encodes protein that lacks InterPro GPCR domains,False
TTRE8793,Encodes protein that lacks InterPro GPCR domains,False
TTRE8794,Encodes protein that lacks InterPro GPCR domains,False
TTRE8795,Encodes protein that lacks InterPro GPCR domains,False
TTRE8796,Encodes protein that lacks InterPro GPCR domains,False
TTRE8797,Encodes protein that lacks InterPro GPCR domains,False
TTRE8798,Encodes protein that lacks InterPro GPCR domains,False
TTRE8799,Encodes protein that lacks InterPro GPCR domains,False
TTRE88,Encodes protein that lacks InterPro GPCR domains,False
TTRE880,Encodes protein that lacks InterPro GPCR domains,False
TTRE8800,Encodes protein that lacks InterPro GPCR domains,False
TTRE8801,Encodes protein that lacks InterPro GPCR domains,False
TTRE8802,Encodes protein that lacks InterPro GPCR domains,False
TTRE8803,Encodes protein that lacks InterPro GPCR domains,False
TTRE8804,Encodes protein that lacks InterPro GPCR domains,False
TTRE8805,Encodes protein that lacks InterPro GPCR domains,False
TTRE8806,Encodes protein that lacks InterPro GPCR domains,False
TTRE8807,Encodes protein that lacks InterPro GPCR domains,False
TTRE8808,Encodes protein that lacks InterPro GPCR domains,False
TTRE8809,Encodes protein that lacks InterPro GPCR domains,False
TTRE881,Encodes protein that lacks InterPro GPCR domains,False
TTRE8810,Encodes protein that lacks InterPro GPCR domains,False
TTRE8811,Encodes protein that lacks InterPro GPCR domains,False
TTRE8812,Encodes protein that lacks InterPro GPCR domains,False
TTRE8813,Encodes protein that lacks InterPro GPCR domains,False
TTRE8814,Encodes protein that lacks InterPro GPCR domains,False
TTRE8815,Encodes protein that lacks InterPro GPCR domains,False
TTRE8816,Encodes protein that lacks InterPro GPCR domains,False
TTRE8817,Encodes protein that lacks InterPro GPCR domains,False
TTRE8818,Encodes protein that lacks InterPro GPCR domains,False
TTRE8819,Encodes protein that lacks InterPro GPCR domains,False
TTRE882,Encodes protein that lacks InterPro GPCR domains,False
TTRE8820,Encodes protein that lacks InterPro GPCR domains,False
TTRE8821,Encodes protein that lacks InterPro GPCR domains,False
TTRE8822,Encodes protein that lacks InterPro GPCR domains,False
TTRE8823,Encodes protein that lacks InterPro GPCR domains,False
TTRE8824,Encodes protein that lacks InterPro GPCR domains,False
TTRE8825,Encodes protein that lacks InterPro GPCR domains,False
TTRE8826,Encodes protein that lacks InterPro GPCR domains,False
TTRE8827,Encodes protein that lacks InterPro GPCR domains,False
TTRE8828,Encodes protein that lacks InterPro GPCR domains,False
TTRE8829,Encodes protein that lacks InterPro GPCR domains,False
TTRE883,Encodes protein that lacks InterPro GPCR domains,False
TTRE8830,Encodes protein that lacks InterPro GPCR domains,False
TTRE8831,Encodes protein that lacks InterPro GPCR domains,False
TTRE8832,Encodes protein that lacks InterPro GPCR domains,False
TTRE8833,Encodes protein that lacks InterPro GPCR domains,False
TTRE8834,Encodes protein that lacks InterPro GPCR domains,False
TTRE8835,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
TTRE8836,Encodes protein that lacks InterPro GPCR domains,False
TTRE8837,Encodes protein that lacks InterPro GPCR domains,False
TTRE8838,Encodes protein that lacks InterPro GPCR domains,False
TTRE8839,Encodes protein that lacks InterPro GPCR domains,False
TTRE884,Encodes protein that lacks InterPro GPCR domains,False
TTRE8840,Encodes protein that lacks InterPro GPCR domains,False
TTRE8841,Encodes protein that lacks InterPro GPCR domains,False
TTRE8842,Encodes protein that lacks InterPro GPCR domains,False
TTRE8843,Encodes protein that lacks InterPro GPCR domains,False
TTRE8844,Encodes protein that lacks InterPro GPCR domains,False
TTRE8845,Encodes protein that lacks InterPro GPCR domains,False
TTRE8846,Encodes protein that lacks InterPro GPCR domains,False
TTRE8847,Encodes protein that lacks InterPro GPCR domains,False
TTRE8848,Encodes protein that lacks InterPro GPCR domains,False
TTRE8849,Encodes protein that lacks InterPro GPCR domains,False
TTRE885,Encodes protein that lacks InterPro GPCR domains,False
TTRE8850,Encodes protein that lacks InterPro GPCR domains,False
TTRE8851,Encodes protein that lacks InterPro GPCR domains,False
TTRE8852,Encodes protein that lacks InterPro GPCR domains,False
TTRE8853,Encodes protein that lacks InterPro GPCR domains,False
TTRE8854,Encodes protein that lacks InterPro GPCR domains,False
TTRE8855,Encodes protein that lacks InterPro GPCR domains,False
TTRE8856,Encodes protein that lacks InterPro GPCR domains,False
TTRE8857,Encodes protein that lacks InterPro GPCR domains,False
TTRE8858,Encodes protein that lacks InterPro GPCR domains,False
TTRE8859,Encodes protein that lacks InterPro GPCR domains,False
TTRE886,Encodes protein that lacks InterPro GPCR domains,False
TTRE8860,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM, IPR019424 - Serpentine type 7TM GPCR chemoreceptor Srsx",True
TTRE8861,Encodes protein that lacks InterPro GPCR domains,False
TTRE8862,Encodes protein that lacks InterPro GPCR domains,False
TTRE8863,Encodes protein that lacks InterPro GPCR domains,False
TTRE8864,Encodes protein that lacks InterPro GPCR domains,False
TTRE8865,Encodes protein that lacks InterPro GPCR domains,False
TTRE8866,Encodes protein that lacks InterPro GPCR domains,False
TTRE8867,Encodes protein that lacks InterPro GPCR domains,False
TTRE8868,Encodes protein that lacks InterPro GPCR domains,False
TTRE8869,Encodes protein that lacks InterPro GPCR domains,False
TTRE887,Encodes protein that lacks InterPro GPCR domains,False
TTRE8870,Encodes protein that lacks InterPro GPCR domains,False
TTRE8871,Encodes protein that lacks InterPro GPCR domains,False
TTRE8872,Encodes protein that lacks InterPro GPCR domains,False
TTRE8873,Encodes protein that lacks InterPro GPCR domains,False
TTRE8874,Encodes protein that lacks InterPro GPCR domains,False
TTRE8875,Encodes protein that lacks InterPro GPCR domains,False
TTRE8876,Encodes protein that lacks InterPro GPCR domains,False
TTRE8877,Encodes protein that lacks InterPro GPCR domains,False
TTRE8878,Encodes protein that lacks InterPro GPCR domains,False
TTRE8879,Encodes protein that lacks InterPro GPCR domains,False
TTRE888,Encodes protein that lacks InterPro GPCR domains,False
TTRE8880,Encodes protein that lacks InterPro GPCR domains,False
TTRE8881,Encodes protein that lacks InterPro GPCR domains,False
TTRE8882,Encodes protein that lacks InterPro GPCR domains,False
TTRE8883,Encodes protein that lacks InterPro GPCR domains,False
TTRE8884,Encodes protein that lacks InterPro GPCR domains,False
TTRE8885,Encodes protein that lacks InterPro GPCR domains,False
TTRE8886,Encodes protein that lacks InterPro GPCR domains,False
TTRE8887,Encodes protein that lacks InterPro GPCR domains,False
TTRE8888,Encodes protein that lacks InterPro GPCR domains,False
TTRE8889,Encodes protein that lacks InterPro GPCR domains,False
TTRE889,Encodes protein that lacks InterPro GPCR domains,False
TTRE8890,Encodes protein that lacks InterPro GPCR domains,False
TTRE8891,Encodes protein that lacks InterPro GPCR domains,False
TTRE8892,Encodes protein that lacks InterPro GPCR domains,False
TTRE8893,Encodes protein that lacks InterPro GPCR domains,False
TTRE8894,Encodes protein that lacks InterPro GPCR domains,False
TTRE8895,Encodes protein that lacks InterPro GPCR domains,False
TTRE8896,Encodes protein that lacks InterPro GPCR domains,False
TTRE8897,Encodes protein that lacks InterPro GPCR domains,False
TTRE8898,Encodes protein that lacks InterPro GPCR domains,False
TTRE8899,Encodes protein that lacks InterPro GPCR domains,False
TTRE89,Encodes protein that lacks InterPro GPCR domains,False
TTRE890,Encodes protein that lacks InterPro GPCR domains,False
TTRE8900,Encodes protein that lacks InterPro GPCR domains,False
TTRE8901,Encodes protein that lacks InterPro GPCR domains,False
TTRE8902,Encodes protein that lacks InterPro GPCR domains,False
TTRE8903,Encodes protein that lacks InterPro GPCR domains,False
TTRE8904,Encodes protein that lacks InterPro GPCR domains,False
TTRE8905,Encodes protein that lacks InterPro GPCR domains,False
TTRE8906,Encodes protein that lacks InterPro GPCR domains,False
TTRE8907,Encodes protein that lacks InterPro GPCR domains,False
TTRE8908,Encodes protein that lacks InterPro GPCR domains,False
TTRE8909,Encodes protein that lacks InterPro GPCR domains,False
TTRE891,Encodes protein that lacks InterPro GPCR domains,False
TTRE8910,Encodes protein that lacks InterPro GPCR domains,False
TTRE8911,Encodes protein that lacks InterPro GPCR domains,False
TTRE8912,Encodes protein that lacks InterPro GPCR domains,False
TTRE8913,Encodes protein that lacks InterPro GPCR domains,False
TTRE8914,Encodes protein that lacks InterPro GPCR domains,False
TTRE8915,Encodes protein that lacks InterPro GPCR domains,False
TTRE8916,Encodes protein that lacks InterPro GPCR domains,False
TTRE8917,Encodes protein that lacks InterPro GPCR domains,False
TTRE8918,Encodes protein that lacks InterPro GPCR domains,False
TTRE8919,Encodes protein that lacks InterPro GPCR domains,False
TTRE892,Encodes protein that lacks InterPro GPCR domains,False
TTRE8920,Encodes protein that lacks InterPro GPCR domains,False
TTRE8921,Encodes protein that lacks InterPro GPCR domains,False
TTRE8922,Encodes protein that lacks InterPro GPCR domains,False
TTRE8923,Encodes protein that lacks InterPro GPCR domains,False
TTRE8924,Encodes protein that lacks InterPro GPCR domains,False
TTRE8925,Encodes protein that lacks InterPro GPCR domains,False
TTRE8926,Encodes protein that lacks InterPro GPCR domains,False
